Freq.	V(vi)/I(C)
Step Information: Run=1  (Run: 1/100)
1.12201845430195e+005	-2.27102429537655e+005,4.26462130092600e+004
1.14815362149687e+005	-2.27102429544893e+005,4.16754667716031e+004
1.17489755493952e+005	-2.27102429552474e+005,4.07268174181239e+004
1.20226443461740e+005	-2.27102429560413e+005,3.97997619623826e+004
1.23026877081237e+005	-2.27102429568726e+005,3.88938088673100e+004
1.25892541179415e+005	-2.27102429577433e+005,3.80084777845876e+004
1.28824955169312e+005	-2.27102429586551e+005,3.71432992999613e+004
1.31825673855639e+005	-2.27102429596101e+005,3.62978146843526e+004
1.34896288259164e+005	-2.27102429606103e+005,3.54715756506323e+004
1.38038426460287e+005	-2.27102429616578e+005,3.46641441159338e+004
1.41253754462274e+005	-2.27102429627550e+005,3.38750919693768e+004
1.44543977074591e+005	-2.27102429639041e+005,3.31040008450762e+004
1.47910838816819e+005	-2.27102429651077e+005,3.23504619003181e+004
1.51356124843619e+005	-2.27102429663685e+005,3.16140755987884e+004
1.54881661891246e+005	-2.27102429676890e+005,3.08944514987310e+004
1.58489319246109e+005	-2.27102429690722e+005,3.01912080459324e+004
1.62181009735891e+005	-2.27102429705211e+005,2.95039723714155e+004
1.65958690743754e+005	-2.27102429720388e+005,2.88323800937392e+004
1.69824365246172e+005	-2.27102429736287e+005,2.81760751258003e+004
1.73780082874935e+005	-2.27102429752942e+005,2.75347094860296e+004
1.77827941003890e+005	-2.27102429770389e+005,2.69079431138895e+004
1.81970085860996e+005	-2.27102429788667e+005,2.62954436895666e+004
1.86208713666284e+005	-2.27102429807815e+005,2.56968864577744e+004
1.90546071796322e+005	-2.27102429827876e+005,2.51119540555631e+004
1.94984459975802e+005	-2.27102429848893e+005,2.45403363440472e+004
1.99526231496885e+005	-2.27102429870913e+005,2.39817302439691e+004
2.04173794466950e+005	-2.27102429893985e+005,2.34358395750015e+004
2.08929613085401e+005	-2.27102429918158e+005,2.29023748987077e+004
2.13796208950220e+005	-2.27102429943487e+005,2.23810533650788e+004
2.18776162394952e+005	-2.27102429970027e+005,2.18715985625621e+004
2.23872113856831e+005	-2.27102429997838e+005,2.13737403715061e+004
2.29086765276774e+005	-2.27102430026981e+005,2.08872148209375e+004
2.34422881531989e+005	-2.27102430057522e+005,2.04117639485999e+004
2.39883291901946e+005	-2.27102430089527e+005,1.99471356641832e+004
2.45470891568500e+005	-2.27102430123069e+005,1.94930836156562e+004
2.51188643150955e+005	-2.27102430158224e+005,1.90493670586531e+004
2.57039578276883e+005	-2.27102430195069e+005,1.86157507288243e+004
2.63026799189535e+005	-2.27102430233689e+005,1.81920047170977e+004
2.69153480392688e+005	-2.27102430274170e+005,1.77779043477798e+004
2.75422870333813e+005	-2.27102430316605e+005,1.73732300594248e+004
2.81838293126442e+005	-2.27102430361089e+005,1.69777672884266e+004
2.88403150312657e+005	-2.27102430407724e+005,1.65913063552515e+004
2.95120922666635e+005	-2.27102430456616e+005,1.62136423532642e+004
3.01995172040197e+005	-2.27102430507879e+005,1.58445750400828e+004
3.09029543251355e+005	-2.27102430561629e+005,1.54839087314119e+004
3.16227766016834e+005	-2.27102430617992e+005,1.51314521972820e+004
3.23593656929624e+005	-2.27102430677097e+005,1.47870185606660e+004
3.31131121482586e+005	-2.27102430739083e+005,1.44504251983889e+004
3.38844156139198e+005	-2.27102430804095e+005,1.41214936442977e+004
3.46736850452527e+005	-2.27102430872284e+005,1.38000494946449e+004
3.54813389233570e+005	-2.27102430943813e+005,1.34859223156098e+004
3.63078054770096e+005	-2.27102431018849e+005,1.31789455529388e+004
3.71535229097167e+005	-2.27102431097572e+005,1.28789564436323e+004
3.80189396320556e+005	-2.27102431180170e+005,1.25857959296515e+004
3.89045144994275e+005	-2.27102431266841e+005,1.22993085735821e+004
3.98107170553492e+005	-2.27102431357794e+005,1.20193424762168e+004
4.07380277804107e+005	-2.27102431453251e+005,1.17457491960267e+004
4.16869383470329e+005	-2.27102431553444e+005,1.14783836704503e+004
4.26579518801586e+005	-2.27102431658619e+005,1.12171041389815e+004
4.36515832240160e+005	-2.27102431769036e+005,1.09617720680092e+004
4.46683592150957e+005	-2.27102431884968e+005,1.07122520773705e+004
4.57088189614868e+005	-2.27102432006706e+005,1.04684118685639e+004
4.67735141287191e+005	-2.27102432134555e+005,1.02301221546116e+004
4.78630092322631e+005	-2.27102432268838e+005,9.99725659151532e+003
4.89778819368439e+005	-2.27102432409897e+005,9.76969171126032e+003
5.01187233627265e+005	-2.27102432558093e+005,9.54730685636487e+003
5.12861383991357e+005	-2.27102432713808e+005,9.32998411589992e+003
5.24807460249765e+005	-2.27102432877445e+005,9.11760826298452e+003
5.37031796370245e+005	-2.27102433049433e+005,8.91006669368951e+003
5.49540873857616e+005	-2.27102433230222e+005,8.70724936733935e+003
5.62341325190341e+005	-2.27102433420292e+005,8.50904874817745e+003
5.75439937337148e+005	-2.27102433620147e+005,8.31535974834790e+003
5.88843655355580e+005	-2.27102433830321e+005,8.12607967219153e+003
6.02559586074349e+005	-2.27102434051382e+005,7.94110816179924e+003
6.16595001861473e+005	-2.27102434283926e+005,7.76034714381299e+003
6.30957344480184e+005	-2.27102434528585e+005,7.58370077743154e+003
6.45654229034646e+005	-2.27102434786027e+005,7.41107540361742e+003
6.60693448007586e+005	-2.27102435056955e+005,7.24237949543903e+003
6.76082975391971e+005	-2.27102435342112e+005,7.07752360956426e+003
6.91830970918926e+005	-2.27102435642280e+005,6.91642033885484e+003
7.07945784384127e+005	-2.27102435958279e+005,6.75898426604272e+003
7.24435960074979e+005	-2.27102436290972e+005,6.60513191845971e+003
7.41310241300906e+005	-2.27102436641259e+005,6.45478172381292e+003
7.58577575029172e+005	-2.27102437010080e+005,6.30785396696488e+003
7.76247116628680e+005	-2.27102437398408e+005,6.16427074770186e+003
7.94328234724269e+005	-2.27102437807249e+005,6.02395593947372e+003
8.12830516164087e+005	-2.27102438237630e+005,5.88683514908774e+003
8.31763771102658e+005	-2.27102438690594e+005,5.75283567730276e+003
8.51138038202363e+005	-2.27102439167183e+005,5.62188648037797e+003
8.70963589956067e+005	-2.27102439668415e+005,5.49391813246889e+003
8.91250938133732e+005	-2.27102440195264e+005,5.36886278890862e+003
9.12010839355895e+005	-2.27102440748616e+005,5.24665415036331e+003
9.33254300796976e+005	-2.27102441329222e+005,5.12722742778697e+003
9.54992586021421e+005	-2.27102441937627e+005,5.01051930824808e+003
9.77237220955795e+005	-2.27102442574080e+005,4.89646792153884e+003
1.00000000000000e+006	-2.27102443238409e+005,4.78501280757628e+003
Step Information: Run=2  (Run: 2/100)
1.00000000000000e+001	-2.09102681436732e+005,4.85990142302792e+008
1.02329299228075e+001	-2.09102681436732e+005,4.74927656075900e+008
1.04712854805090e+001	-2.09102681436732e+005,4.64116982778669e+008
1.07151930523761e+001	-2.09102681436732e+005,4.53552390449023e+008
1.09647819614319e+001	-2.09102681436732e+005,4.43228277600268e+008
1.12201845430196e+001	-2.09102681436732e+005,4.33139170251116e+008
1.14815362149688e+001	-2.09102681436732e+005,4.23279719023307e+008
1.17489755493953e+001	-2.09102681436732e+005,4.13644696305292e+008
1.20226443461741e+001	-2.09102681436732e+005,4.04228993480494e+008
1.23026877081238e+001	-2.09102681436732e+005,3.95027618218643e+008
1.25892541179417e+001	-2.09102681436732e+005,3.86035691828779e+008
1.28824955169313e+001	-2.09102681436732e+005,3.77248446672510e+008
1.31825673855641e+001	-2.09102681436732e+005,3.68661223636140e+008
1.34896288259165e+001	-2.09102681436732e+005,3.60269469660350e+008
1.38038426460288e+001	-2.09102681436732e+005,3.52068735326104e+008
1.41253754462275e+001	-2.09102681436732e+005,3.44054672495509e+008
1.44543977074593e+001	-2.09102681436732e+005,3.36223032006373e+008
1.47910838816821e+001	-2.09102681436732e+005,3.28569661419245e+008
1.51356124843621e+001	-2.09102681436732e+005,3.21090502815734e+008
1.54881661891248e+001	-2.09102681436732e+005,3.13781590646952e+008
1.58489319246111e+001	-2.09102681436732e+005,3.06639049630921e+008
1.62181009735893e+001	-2.09102681436732e+005,2.99659092697852e+008
1.65958690743756e+001	-2.09102681436732e+005,2.92838018982189e+008
1.69824365246174e+001	-2.09102681436732e+005,2.86172211860359e+008
1.73780082874937e+001	-2.09102681436732e+005,2.79658137033195e+008
1.77827941003892e+001	-2.09102681436732e+005,2.73292340651999e+008
1.81970085860998e+001	-2.09102681436732e+005,2.67071447487268e+008
1.86208713666287e+001	-2.09102681436732e+005,2.60992159139104e+008
1.90546071796325e+001	-2.09102681436732e+005,2.55051252288354e+008
1.94984459975804e+001	-2.09102681436732e+005,2.49245576987571e+008
1.99526231496888e+001	-2.09102681436732e+005,2.43572054990861e+008
2.04173794466953e+001	-2.09102681436732e+005,2.38027678121765e+008
2.08929613085404e+001	-2.09102681436732e+005,2.32609506678278e+008
2.13796208950223e+001	-2.09102681436732e+005,2.27314667874182e+008
2.18776162394955e+001	-2.09102681436732e+005,2.22140354315859e+008
2.23872113856834e+001	-2.09102681436732e+005,2.17083822513769e+008
2.29086765276777e+001	-2.09102681436732e+005,2.12142391427820e+008
2.34422881531992e+001	-2.09102681436732e+005,2.07313441045843e+008
2.39883291901949e+001	-2.09102681436732e+005,2.02594410994426e+008
2.45470891568503e+001	-2.09102681436732e+005,1.97982799181372e+008
2.51188643150958e+001	-2.09102681436732e+005,1.93476160469056e+008
2.57039578276886e+001	-2.09102681436732e+005,1.89072105377981e+008
2.63026799189538e+001	-2.09102681436732e+005,1.84768298819843e+008
2.69153480392691e+001	-2.09102681436732e+005,1.80562458859436e+008
2.75422870333816e+001	-2.09102681436732e+005,1.76452355504743e+008
2.81838293126445e+001	-2.09102681436732e+005,1.72435809524562e+008
2.88403150312660e+001	-2.09102681436732e+005,1.68510691293048e+008
2.95120922666638e+001	-2.09102681436732e+005,1.64674919660561e+008
3.01995172040201e+001	-2.09102681436732e+005,1.60926460850208e+008
3.09029543251359e+001	-2.09102681436732e+005,1.57263327379511e+008
3.16227766016838e+001	-2.09102681436732e+005,1.53683577006618e+008
3.23593656929628e+001	-2.09102681436732e+005,1.50185311700495e+008
3.31131121482591e+001	-2.09102681436732e+005,1.46766676634574e+008
3.38844156139202e+001	-2.09102681436732e+005,1.43425859203292e+008
3.46736850452531e+001	-2.09102681436732e+005,1.40161088061024e+008
3.54813389233575e+001	-2.09102681436732e+005,1.36970632182898e+008
3.63078054770101e+001	-2.09102681436732e+005,1.33852799946976e+008
3.71535229097172e+001	-2.09102681436732e+005,1.30805938237337e+008
3.80189396320561e+001	-2.09102681436732e+005,1.27828431567572e+008
3.89045144994280e+001	-2.09102681436732e+005,1.24918701224234e+008
3.98107170553497e+001	-2.09102681436732e+005,1.22075204429780e+008
4.07380277804112e+001	-2.09102681436732e+005,1.19296433524571e+008
4.16869383470335e+001	-2.09102681436732e+005,1.16580915167491e+008
4.26579518801592e+001	-2.09102681436732e+005,1.13927209554764e+008
4.36515832240165e+001	-2.09102681436732e+005,1.11333909656548e+008
4.46683592150962e+001	-2.09102681436732e+005,1.08799640470910e+008
4.57088189614874e+001	-2.09102681436732e+005,1.06323058294784e+008
4.67735141287197e+001	-2.09102681436732e+005,1.03902850011517e+008
4.78630092322638e+001	-2.09102681436732e+005,1.01537732394644e+008
4.89778819368445e+001	-2.09102681436732e+005,9.92264514274963e+007
5.01187233627271e+001	-2.09102681436732e+005,9.69677816383133e+007
5.12861383991364e+001	-2.09102681436732e+005,9.47605254504752e+007
5.24807460249772e+001	-2.09102681436732e+005,9.26035125475348e+007
5.37031796370252e+001	-2.09102681436732e+005,9.04955992526995e+007
5.49540873857624e+001	-2.09102681436732e+005,8.84356679224388e+007
5.62341325190348e+001	-2.09102681436732e+005,8.64226263538950e+007
5.75439937337156e+001	-2.09102681436732e+005,8.44554072057828e+007
5.88843655355588e+001	-2.09102681436732e+005,8.25329674324706e+007
6.02559586074357e+001	-2.09102681436732e+005,8.06542877309441e+007
6.16595001861481e+001	-2.09102681436732e+005,7.88183720003581e+007
6.30957344480192e+001	-2.09102681436732e+005,7.70242468138913e+007
6.45654229034654e+001	-2.09102681436732e+005,7.52709609026216e+007
6.60693448007595e+001	-2.09102681436732e+005,7.35575846511515e+007
6.76082975391980e+001	-2.09102681436732e+005,7.18832096047131e+007
6.91830970918935e+001	-2.09102681436732e+005,7.02469479874939e+007
7.07945784384136e+001	-2.09102681436732e+005,6.86479322319260e+007
7.24435960074988e+001	-2.09102681436732e+005,6.70853145186902e+007
7.41310241300916e+001	-2.09102681436732e+005,6.55582663271914e+007
7.58577575029182e+001	-2.09102681436732e+005,6.40659779962655e+007
7.76247116628690e+001	-2.09102681436733e+005,6.26076582948866e+007
7.94328234724279e+001	-2.09102681436733e+005,6.11825340026461e+007
8.12830516164097e+001	-2.09102681436733e+005,5.97898494997803e+007
8.31763771102669e+001	-2.09102681436733e+005,5.84288663665315e+007
8.51138038202374e+001	-2.09102681436733e+005,5.70988629916278e+007
8.70963589956078e+001	-2.09102681436733e+005,5.57991341896750e+007
8.91250938133743e+001	-2.09102681436733e+005,5.45289908272584e+007
9.12010839355907e+001	-2.09102681436733e+005,5.32877594575549e+007
9.33254300796988e+001	-2.09102681436733e+005,5.20747819632628e+007
9.54992586021433e+001	-2.09102681436733e+005,5.08894152076587e+007
9.77237220955808e+001	-2.09102681436733e+005,4.97310306935988e+007
9.99999999999997e+001	-2.09102681436733e+005,4.85990142302807e+007
1.02329299228075e+002	-2.09102681436733e+005,4.74927656075915e+007
1.04712854805090e+002	-2.09102681436733e+005,4.64116982778685e+007
1.07151930523760e+002	-2.09102681436733e+005,4.53552390449038e+007
1.09647819614318e+002	-2.09102681436733e+005,4.43228277600284e+007
1.12201845430196e+002	-2.09102681436733e+005,4.33139170251133e+007
1.14815362149688e+002	-2.09102681436733e+005,4.23279719023323e+007
1.17489755493953e+002	-2.09102681436734e+005,4.13644696305310e+007
1.20226443461741e+002	-2.09102681436734e+005,4.04228993480512e+007
1.23026877081238e+002	-2.09102681436734e+005,3.95027618218661e+007
1.25892541179416e+002	-2.09102681436734e+005,3.86035691828798e+007
1.28824955169313e+002	-2.09102681436734e+005,3.77248446672529e+007
1.31825673855640e+002	-2.09102681436734e+005,3.68661223636159e+007
1.34896288259165e+002	-2.09102681436734e+005,3.60269469660370e+007
1.38038426460288e+002	-2.09102681436734e+005,3.52068735326124e+007
1.41253754462275e+002	-2.09102681436734e+005,3.44054672495529e+007
1.44543977074592e+002	-2.09102681436735e+005,3.36223032006394e+007
1.47910838816820e+002	-2.09102681436735e+005,3.28569661419266e+007
1.51356124843620e+002	-2.09102681436735e+005,3.21090502815756e+007
1.54881661891248e+002	-2.09102681436735e+005,3.13781590646974e+007
1.58489319246111e+002	-2.09102681436735e+005,3.06639049630944e+007
1.62181009735892e+002	-2.09102681436735e+005,2.99659092697875e+007
1.65958690743755e+002	-2.09102681436736e+005,2.92838018982212e+007
1.69824365246174e+002	-2.09102681436736e+005,2.86172211860383e+007
1.73780082874937e+002	-2.09102681436736e+005,2.79658137033219e+007
1.77827941003892e+002	-2.09102681436736e+005,2.73292340652024e+007
1.81970085860998e+002	-2.09102681436736e+005,2.67071447487293e+007
1.86208713666286e+002	-2.09102681436737e+005,2.60992159139130e+007
1.90546071796324e+002	-2.09102681436737e+005,2.55051252288381e+007
1.94984459975804e+002	-2.09102681436737e+005,2.49245576987598e+007
1.99526231496887e+002	-2.09102681436737e+005,2.43572054990889e+007
2.04173794466952e+002	-2.09102681436737e+005,2.38027678121793e+007
2.08929613085403e+002	-2.09102681436738e+005,2.32609506678307e+007
2.13796208950222e+002	-2.09102681436738e+005,2.27314667874212e+007
2.18776162394954e+002	-2.09102681436738e+005,2.22140354315889e+007
2.23872113856833e+002	-2.09102681436739e+005,2.17083822513800e+007
2.29086765276776e+002	-2.09102681436739e+005,2.12142391427852e+007
2.34422881531991e+002	-2.09102681436739e+005,2.07313441045875e+007
2.39883291901948e+002	-2.09102681436740e+005,2.02594410994459e+007
2.45470891568502e+002	-2.09102681436740e+005,1.97982799181406e+007
2.51188643150957e+002	-2.09102681436740e+005,1.93476160469091e+007
2.57039578276885e+002	-2.09102681436741e+005,1.89072105378017e+007
2.63026799189537e+002	-2.09102681436741e+005,1.84768298819879e+007
2.69153480392690e+002	-2.09102681436742e+005,1.80562458859473e+007
2.75422870333816e+002	-2.09102681436742e+005,1.76452355504781e+007
2.81838293126444e+002	-2.09102681436743e+005,1.72435809524601e+007
2.88403150312659e+002	-2.09102681436743e+005,1.68510691293088e+007
2.95120922666637e+002	-2.09102681436744e+005,1.64674919660602e+007
3.01995172040200e+002	-2.09102681436744e+005,1.60926460850250e+007
3.09029543251358e+002	-2.09102681436745e+005,1.57263327379554e+007
3.16227766016837e+002	-2.09102681436745e+005,1.53683577006661e+007
3.23593656929627e+002	-2.09102681436746e+005,1.50185311700540e+007
3.31131121482590e+002	-2.09102681436747e+005,1.46766676634620e+007
3.38844156139201e+002	-2.09102681436747e+005,1.43425859203338e+007
3.46736850452530e+002	-2.09102681436748e+005,1.40161088061072e+007
3.54813389233574e+002	-2.09102681436749e+005,1.36970632182946e+007
3.63078054770100e+002	-2.09102681436750e+005,1.33852799947025e+007
3.71535229097171e+002	-2.09102681436751e+005,1.30805938237387e+007
3.80189396320559e+002	-2.09102681436752e+005,1.27828431567624e+007
3.89045144994279e+002	-2.09102681436752e+005,1.24918701224288e+007
3.98107170553495e+002	-2.09102681436753e+005,1.22075204429834e+007
4.07380277804111e+002	-2.09102681436755e+005,1.19296433524626e+007
4.16869383470333e+002	-2.09102681436756e+005,1.16580915167548e+007
4.26579518801591e+002	-2.09102681436757e+005,1.13927209554822e+007
4.36515832240164e+002	-2.09102681436758e+005,1.11333909656608e+007
4.46683592150961e+002	-2.09102681436759e+005,1.08799640470971e+007
4.57088189614873e+002	-2.09102681436760e+005,1.06323058294846e+007
4.67735141287196e+002	-2.09102681436762e+005,1.03902850011581e+007
4.78630092322636e+002	-2.09102681436763e+005,1.01537732394709e+007
4.89778819368444e+002	-2.09102681436765e+005,9.92264514275631e+006
